Datum,Lufthansa_Kurs_return_5d,Ryanair_Kurs_return_5d,EasyJet_Kurs_return_5d,Air France-KLM_Kurs_return_5d,Booking_Kurs_return_5d,Expedia_Kurs_return_5d,Airbnb_Kurs_return_5d,Marriott_Hotels_Kurs_return_5d,Hilton_Hotels_Kurs_return_5d
2023-01-10,1.3282905130681883,4.781105772942271,3.7288789861692995,1.54303035128135,2.311860201814831,1.2630342126092433,0.7267114593710103,0.9617787552380613,1.073578483105389
2023-01-11,0.693878049729309,1.7397162536387105,2.051367381798386,0.6925360606189456,1.2418529054407879,1.4644623757012958,1.1456637391000857,1.6396887185088505,1.6872477074351264
2023-01-12,0.6642556779002562,1.991433381660038,2.1830560947018998,0.7710432259108598,1.1837904940096384,1.7764086459765982,2.278386569478696,2.194342324821314,2.1683340746565873
2023-01-13,1.343101698982715,1.3956258676279054,3.1028511048279803,1.8720127582188948,1.2916206866674875,2.116875718105643,2.4917418971185032,1.5521118333016193,1.660731136013471
2023-01-16,1.1653674680083983,1.095412779162102,2.6470055601619715,2.227164220253745,0.9073028205279736,2.1899602728558563,2.3132992594561195,1.7402399570801157,2.0205988910216504
2023-01-17,1.3332275750396974,0.9106662631831464,2.1202507085479163,2.5729695911824146,1.1506119731918385,2.0901374663677594,2.6837616919943295,1.4320990646843026,1.7024000339617866
2023-01-18,2.52552804115907,0.6820424496591885,2.3471604907816634,2.83092170571299,0.6335800237811255,0.6801403247233924,1.2639789662457965,0.043843254732638615,-0.24088584308238206
2023-01-19,2.3601364651135253,0.10932825012442539,0.7527140745498897,1.903789467979908,0.4621576662224934,0.5411014156864005,0.014880502609109378,-0.014541335405515448,-0.25225008797737714
2023-01-20,2.3502623411705077,0.1878455194154816,0.7648699557409833,1.346762438051564,0.260321664580878,0.7229215275040052,0.071128725350513,0.8028429265286418,0.24020052413907883
2023-01-23,2.2663322876548584,0.4580372990347045,0.2563489259135688,1.0289953404414351,0.9487759715502235,1.4680274759330134,0.8314495293032792,1.2277529992007634,0.596280197515593
2023-01-24,2.426786801728894,0.13934955897100573,1.3767159756926932,1.0869411052997526,0.5533985984714428,1.2897724643471262,0.441591157888723,1.516432361550525,0.8576578301004812
2023-01-25,1.0172556088631348,1.1161967622097346,3.248721679121104,0.7000129335038897,0.8796540531798073,2.0045750608065336,0.5327520706075496,2.320842270120648,1.9107445237033642
2023-01-26,1.0345353257634156,0.6058345118178692,3.5505927286999275,0.7990814992294005,1.1257280825784888,1.4555496251220013,1.91374291860339,2.5024832172171276,2.2554599521848835
2023-01-27,0.4914585088974486,0.4095413385902286,2.4606153818985366,0.1766318315577949,1.1616714801311052,0.628446371363485,2.701218036983041,1.2180222341777376,1.3690488503752625
2023-01-30,0.17054948074937726,-0.8374976442677233,2.077705124379089,-0.6476934040073044,0.14972659518821207,-0.17904883112058353,0.6801612060677797,0.19304831841903242,0.5243066465139571
2023-01-31,0.1853606666639036,-1.202372013326161,0.9208704310266842,-0.9934987749359742,0.10825344416596239,-0.2877843881879747,1.194153586290951,0.6439070978192223,1.0432738300520685
2023-02-01,0.17795507370664043,-0.9691295369027294,-1.3137857279360179,-0.9897603384935021,0.37921136417799384,0.07050818509965841,1.667414494873795,0.34549697044643474,1.092518891263714
2023-02-02,0.4618361370683958,-0.24399946168532768,-0.7991867575130565,-0.41777956279526984,0.011482758447379688,0.5678396674242835,1.5083677960877573,0.06979196146070712,0.5280947281456223
2023-02-03,0.41246551735330794,-0.3040420793784883,-0.5540431534926694,-0.2757189779813299,-0.3617756007528678,0.23450279575867455,0.35624902683280024,-0.2059130475250205,0.28565750371905935
2023-02-06,0.4272767032678343,0.7189917528549796,-0.26432798510493927,0.5336525118138811,0.11654807437041234,0.38958465583839635,1.4656967305597959,-0.014541335405515448,0.6114325240422532
2023-02-07,-0.10839452064086938,1.4302658393739596,-0.4365363019787649,0.4345839460883702,0.3460328433601942,0.767485280400477,1.3919921628296807,0.0049201946405358936,0.5432470546722825
2023-02-08,0.03478027653288551,1.02151417277052,-0.21165249994353377,0.3392538168053315,-0.4889599305544336,0.03663973289833987,0.2980612102037621,-0.47513087982873103,-0.29391898592569266
2023-02-09,-0.39721264597413364,0.044666969531790834,-0.6553421634184492,0.10186310270835279,-0.46684091667590044,-0.7013360150672328,-0.6911316724898878,-0.4589129381236882,0.6871941566755542
2023-02-10,-1.2019537473300663,-0.4472206292621791,-1.433318559648438,-0.49254829164471203,-1.459431664475077,-1.8136472873631684,-1.7113580573856912,-0.7930025372475699,-0.17648845534407626
2023-02-13,-0.681093709335889,-0.20243149559006257,-1.1294215298710986,-0.599093730255167,-0.7820368644449982,-1.3074030544592492,-0.42152812210867735,0.16061243500894679,0.4485450138806563
2023-02-14,0.00022084273232398068,-0.21397815283874733,0.0740107080471652,0.03644046496509096,-0.4364272725929173,-0.9312849800130273,0.08664547645158986,0.8547403399847788,0.5470351363039474
2023-02-15,-0.044212715011255135,-0.4402926349129682,0.740558193358796,1.0009570671228942,0.7856482441960412,-0.630034010432878,3.337404832127192,1.0007018153301637,1.1417639524753598
2023-02-16,-0.12814276852690457,-0.3548473712727011,0.5582199754923924,1.1598406159279586,0.39027087111726044,-1.088149390208608,4.025960662237478,-0.059951572179635294,-0.9000120469921
2023-02-17,0.8962975905611694,0.13704022752126876,1.7332884906314376,2.7692375044122004,1.0814900548214224,0.06694308486794066,3.944497718956824,-0.008054158723498323,-0.47953498587728
2023-02-20,0.0915564892052366,-0.13315155209795415,0.8074155399098107,1.9206124319710325,0.1884348694756452,-0.5355588542923577,2.4238561110512915,-0.5691949417179792,-0.9454690265720807
2023-02-21,0.11871033004853493,-1.0268628231461532,-0.3879127772143906,1.4888230228655042,-0.7654476040360985,-1.225405749129741,1.1631200840887972,-2.119630168720071,-2.0932577609665897
2023-02-22,-0.28366022062943147,-1.3062919285643237,-1.20235681701766,0.6252442046544476,-1.2437712791593785,-1.3804876092094627,-1.4921839480829806,-2.022322518489814,-2.460701679238099
2023-02-23,0.17301801173513165,-0.38025001721980756,-0.5763289356763409,1.2177863807862763,-0.9949323730258801,-0.8902863273482732,-2.0391494243959403,-0.8611178924087496,-1.0060783326787213
2023-02-24,-0.1454224854271853,-0.9160149135587795,-1.287447985355315,-0.18225806691952726,-0.3645404774876844,-0.9134594788544385,-1.4049022231394233,-0.5627077650359622,-0.6689390674605323
2023-02-27,0.6593186159287474,-0.5834711847966589,-0.1022495692236916,0.6121596771057952,0.40686013152616035,-0.49990785197518034,-1.2943453715442506,-0.6989384753583215,-0.5515085368789159
2023-02-28,0.4297452342535887,0.0769976098281081,0.069958747650134,0.8869347556274949,0.8658296695057238,0.00277128069702131,-0.9335809084442136,-0.42323346637259407,-0.11587914923743552
2023-03-01,1.049346511677942,0.8298396624423532,0.6838307478003595,1.245824654104817,1.1754958638051882,-0.45177899884699085,-1.0790504500168092,-0.36809246457544853,0.19095546292743318
2023-03-02,0.4371508272108519,0.36566404104522665,-0.2926917078841576,-0.07010497364536405,1.4685727976957532,-0.3412608916637408,-0.5902727903328882,-0.41998987803158544,-0.02117710844580937
2023-03-03,1.8368078961335939,1.5318764231623854,1.0788968865109005,0.7878661899019843,1.6372302785195685,0.4109752572287028,0.3601282146080695,0.29684314533130635,0.5015781567239669
2023-03-06,3.0142971763384403,1.1600740597547365,0.8864287676519191,1.0346029951051432,0.7552346001130581,0.1328974391547189,0.3349134940688196,0.8287916332567102,0.6606775852538989
2023-03-07,2.6489545904467895,0.7882716963470882,1.3179625499357408,0.853288827645246,0.3460328433601942,-0.39117229490778926,0.4706850662032422,0.6049840377271196,0.38414762614235054
2023-03-08,2.5995839707317017,0.33102406929917244,0.7972856389172328,0.6495440415305164,0.07507492334816258,0.02772698231904551,0.5637855728097033,0.5401122709069484,0.23641244250741378
2023-03-09,2.2169616679397706,-0.6850817685850846,1.0343253221435573,0.6981437152826536,-1.0336406473133133,-0.9918916839522288,-0.5088098470522348,-0.8254384206576556,-1.2485155571052842
2023-03-10,0.5507032525555541,-1.6550009774746028,-0.17113289597322187,-0.2383346135566088,-1.7331544612219252,-1.6959989797164827,-1.2516743060162894,-1.824463629688292,-2.070529271176599
2023-03-13,-2.184429079660316,-1.7081156008185527,-1.4009028764721883,-1.5935178239527472,-2.103647943687356,-2.3769331239745717,-1.6977809001722495,-2.9207964889491858,-3.0970993933578264
2023-03-14,-1.4660865628057864,-1.2393213165219523,-0.7221995099694638,-1.41220365649285,-1.3626609787564945,-2.3751505738587126,-1.7210560268238646,-2.259104467383439,-2.309178413971497
2023-03-15,-2.3078556289480354,-2.1145579359722553,-1.8770082231233531,-2.924401197472817,-2.045585532256206,-2.728095496798769,-1.8781631317222678,-3.0505400225895283,-3.2486226586244284
2023-03-16,-1.7326879092672611,-1.126164075484842,-1.0990318268933645,-2.2066214005181726,-0.9783431126169803,-1.155886294611245,-0.08015959788498639,-1.5001047955874363,-1.3507937611602405
2023-03-17,-2.4510304261217906,-0.8421163071671972,-1.8405405795500724,-2.081383779695357,-0.6990905624004988,-1.0346728867328419,-0.1305890389634862,-1.360630496924068,-1.3470056795285754
2023-03-20,-0.5601356910339237,-0.39641533736796625,-0.6756019654036052,-1.0121909571483347,0.36538698050391066,-0.23430788471220856,0.30194039797903127,0.27413802694424644,-0.1310314757640957
2023-03-21,-0.6119748417347659,0.12780290172232098,-1.0686421239156305,-0.7093776053080942,0.8105321348093909,0.3503685532895012,1.1165698307855665,0.786624984823599,0.22126011598075357
2023-03-22,0.00022084273232398068,1.0261328356699937,0.5197263517205961,0.7766508805745679,1.3745669887119871,0.21845984471594476,1.1902743985156816,0.7736506314595648,0.23641244250741378
2023-03-23,-0.2491007868288699,0.8552423083894595,-0.5418872723015759,-0.0570204460967117,0.8630647927709073,-0.615773609506007,-0.05494487734573649,-0.45566934978267964,-0.9947140877837262
2023-03-24,-0.3231567164015018,0.39106668699233305,0.17530971797294495,-0.30749568774234276,0.40686013152616035,-0.7013360150672328,-0.3070920827382355,-0.6762333569712617,-1.574290577428478
2023-03-27,-0.5601356910339237,0.25481613145785315,0.09629649023083674,-0.28880350552998224,-0.09634743421046958,-0.8742433763055433,-0.1848976678172552,-1.5098355606104616,-1.8394562916450314
2023-03-28,-1.1723313755010136,-0.3433007140240164,-0.3372632722515007,-0.7430235332903431,-0.5387277117811332,-0.8350272737566482,-1.2148220221512318,-1.921771279918549,-2.5137348220814095
2023-03-29,-0.537918912162134,0.0862349356270559,0.19151755956106972,-0.21216555845930407,-0.11017181788455281,0.11150683776441245,-0.4855347204006194,-0.43945140807763683,-0.744700700093833
2023-03-30,0.30878721595162334,0.12087490737311012,0.9046625894385595,0.5299140753714089,0.5174552009188262,0.5179282641802351,0.21465867303547392,0.31954826371836625,0.23262436087574873
2023-03-31,2.3922273679283323,1.1231247565589455,2.102016886761276,1.9841658514930582,1.4353942768779533,1.12577785368811,1.1359657696619128,1.7402399570801157,2.3312215848181843
2023-04-03,1.8837099848629273,0.4742026191828632,1.4759890054199571,1.4028389846886458,1.4713376744305697,0.69974837599784,0.4784434417537805,1.406150357956234,1.816042482911738
2023-04-04,2.3477938101847533,0.31485874915101375,1.4395213618466765,1.0869411052997526,0.7552346001130581,-0.013271670345708525,0.20302110970966636,0.8774454583718385,1.5887575850118354
2023-04-05,1.3579128848972413,-0.6412044710400827,-0.031340262275645785,0.11307841203576913,0.21331876008899497,-0.8172017725980594,-0.6697961397259071,-0.13779769236384073,0.7288630546238696
2023-04-06,0.844458439860327,0.15320554766942743,-0.24812014351681452,-0.32431865173346724,-0.5304330815766833,-0.9740661827936402,-2.1031560226878825,-0.150772045727875,0.6076444424105882
2023-04-11,-0.37993292907385284,-0.13315155209795415,-0.7789269555279005,-1.1766821606171074,-1.1525303469104293,-1.114887641946491,-1.6880829307340761,-0.6470410619021847,-0.03254135334080452
2023-04-12,-1.4907718726633306,-0.05463428280689792,-0.9653171337913352,-1.756139809200284,-1.4815506783536103,-1.2271882992455998,-1.5484321708243842,-0.8157076556346299,-0.5969655164588964
2023-04-13,-1.8018067768683843,0.20401083956364027,-1.0240705595482877,-1.6402482794836484,-0.3479512170787845,-0.6870756141403618,-0.8443595896130218,-0.00481057038248976,0.6606775852538989
2023-04-14,-1.5450795543499272,0.6681864609607668,-0.3636010148322034,-1.0663982855641803,0.10548856743114574,-0.04714012254702708,-0.22174995168231273,0.8806890467128473,1.0432738300520685
2023-04-17,-1.4734921557630498,-0.0684902715053196,0.4265312625888788,-0.7355466604053988,0.7303507094997082,0.17389609181947296,1.0409256691678168,1.1077402305834465,0.9485717892604423
2023-04-18,-0.8538908783386967,0.6104531747173432,0.6048175200582512,-0.210296340238068,1.1450822197222053,0.5767524180035778,0.7325302410339142,1.7110476620110386,1.1417639524753598
2023-04-19,0.6790668638147825,0.8275303309926162,0.781077797329108,1.1598406159279586,1.1450822197222053,1.0419979982427432,1.2193683068302008,2.233265384913417,2.0963605236549516
2023-04-20,0.775339572259204,-0.017684979611106752,1.001909638967308,0.9112345925035636,0.06954516987852928,0.4466262595458802,0.6530068916408953,1.3931760045922,0.9561479525237724
2023-04-21,0.6395703680427124,0.22479482261127282,0.8702209260637943,0.5467370393625334,0.1331373347793122,0.18993904286220278,0.03815562926072467,0.9909710503071383,0.7061345648338794
2023-04-24,0.41246551735330794,0.05159496388100168,-0.29674366828118875,0.23083915997364043,-0.2180020105424021,0.00277128069702131,-0.11313269397477473,0.6503942745012395,0.592492115883928
2023-04-25,-0.05161830796851831,-1.0591934634424705,-1.0038107575631314,-0.7299390057416907,-0.7875666179146316,-0.7922460709760353,-1.1934864893872512,-0.3745796412574656,-0.44544225119229447
2023-04-26,-0.7773664177803105,-1.5718650452840728,-1.0585122229230528,-1.167336069510927,-1.0723489216007462,-1.1737117957698338,-1.1430570483087512,-1.8309508063703093,-1.7220257610634149
2023-04-27,-0.6317230896208011,-0.38255934866954455,-1.1780450546354728,-0.41964878101650593,-0.47790042361516705,-0.4571266491945674,-0.621306292535042,-1.788784157937198,-1.6235356386401236
2023-04-28,0.012563497661095956,0.11163758157416233,-0.6756019654036052,0.4813144016192716,-0.26776979176910176,-0.12200722741309966,0.594819075011857,-1.1692587848045628,-1.2901844550536
2023-05-02,-0.3083455304869754,0.6704957924105037,-0.7140955891754015,0.5448678211412974,0.11931295110522899,-0.3323481410844465,0.639429734427453,0.572548154317034,-0.903800128623765
2023-05-03,-0.3675902741450809,0.571194540071815,-0.3919647376114218,0.6345902957606279,-0.24565077789056855,-0.4499964487311319,0.9904962280893171,0.822304456574693,-0.42271376140230427
2023-05-04,-0.7107160811649418,0.6289278263152387,-0.5337833515075134,0.30000023415937443,-0.1903532431942356,-0.29134948841969244,0.5676647605849725,2.0062142010428174,0.07731301397748183
2023-05-05,-0.9205412149540654,0.434943984537335,-0.2460941633182989,-0.6962930777594418,-0.9921674962910635,0.06516053475208179,0.6762820182925106,1.9672911409507148,0.4977900750923019
2023-05-08,-1.3648767923898564,0.06314162112968644,-0.5743029554778254,-1.232758707254189,-0.7377988366879319,-0.43395349768840213,0.8644226253930676,1.4223682996612768,0.13413423845245753
2023-05-09,-0.868702064253223,0.040048306632316934,-0.205574559347987,-1.3112658725461033,-1.083408428540013,-0.14874547915098274,0.9381271931231826,-0.15725922240989212,-0.3280117206106781
2023-05-10,-0.7921776036948368,0.8737169599873551,-0.1265613316058788,-0.7411543150691071,-0.25947516156465184,-0.06140052347389805,-1.030560602825944,-0.7378615354504243,-1.1310850265236678
2023-05-11,-0.11826864458388697,1.5203297659137007,0.495414589338409,-0.18973493980447145,0.30732456907276107,0.2576759472648399,-1.1663321749603666,-0.5919000601050391,-0.5136277205622654
2023-05-12,-0.07136655585455348,0.8067463479449837,-0.011080460290489825,0.5785137491235464,0.4040952547913438,-0.9312849800130273,-2.4716788613384577,-0.6794769453122703,-1.062899557153697
2023-05-15,0.02984321456137672,0.9591622236276222,0.21988128234028803,0.7972122810081645,-0.18758836645941895,-0.20043943251088997,-3.171872254774551,-0.6729897686302531,-0.8621312306754495
2023-05-16,0.0866194272337278,0.48343994498181103,0.5724018368820017,1.0121723764503106,-0.13782058523271928,-0.25748103621837387,-3.4123818968412425,-1.0265408978001864,-1.1121446183653427
2023-05-17,1.1110597863218017,1.1785487113526323,1.1741179558411337,1.771074974272148,0.27414604825496125,0.6694450240282391,-0.9374600962194829,0.04708684307364718,0.2098958710857584
2023-05-18,1.713381346845874,0.43956264743680895,1.33214441132535,2.7318531399874795,1.0372520270643562,1.2256006601762068,0.011001314833840158,0.9909710503071383,0.9902406872087578
2023-05-19,1.2098010257519776,0.18091752506627076,0.43260920318442564,2.0495884892363194,1.156141726661472,1.2790771636519729,0.2825444591026852,0.5822789193400597,0.46748542203898147
2023-05-22,1.4936820891137328,-0.25554611893401236,0.18543961896552294,2.199125946935204,0.260321664580878,0.7353993783150173,0.6549464855285299,-0.3778232295984742,-0.14997188392242095
2023-05-23,0.5038011638262205,0.924522251881568,-0.35144513364110985,1.6477065716705686,-0.3479512170787845,0.12576723869128342,0.04979319258653232,-1.1595280197815372,-1.4947408631635124
2023-05-24,-0.9526321177688724,-0.35253803982296417,-1.3603832725018765,0.20653932309757178,-0.9838728660866135,-0.5106031526703335,-0.5747560392318113,-1.847168748075352,-2.1614432303365603
2023-05-25,-1.2809467388742068,1.0861754533631542,-1.783813133991636,-0.3710491072643685,-2.081528929808823,-0.601513208579136,-1.3971438475888849,-1.8114892763242576,-1.9038536793833372
2023-05-26,-0.9131356219968021,1.3402019128342186,-0.7850048961234473,0.04952499251374333,-1.9985826277643235,-0.2040045327426077,-0.20817279446887046,-1.3411689668780167,-1.8659728630666865
2023-05-29,-1.2710726149311893,1.4371938337231704,-0.7687970545353225,-0.2663728868751496,-1.3294824579386946,-0.23965553505978518,-0.6562189825124648,-0.6697461802892446,-1.7068734345367547
2023-05-30,-0.668751054407117,-0.08003692875400435,-1.022044579349772,-0.10188168340637696,-1.3958394995742942,0.3878021057225375,0.06530994368760917,-0.2124002242070376,-0.7143960470405127
2023-05-31,-0.11333158261237818,0.17629886216679688,-0.8234985198952437,0.5448678211412974,-1.4898453085580603,0.30402225027717056,0.639429734427453,-0.2124002242070376,-0.4681707409822848
2023-06-01,-0.18245045021350123,-0.2901860906800666,-0.6249524604407153,0.42336863676095393,-0.7599178505664651,0.38245445537496087,1.331864752313008,-0.3226822278013287,-0.8810716388337748
2023-06-02,0.25694806525078107,-0.0015196594629481159,-0.17721083656876865,0.47757596517679946,0.11101832090077904,1.1275604038039688,1.9370180452550052,0.8060865148696502,1.0243334218937432
2023-06-05,-0.18738751218501004,-0.03846896265873929,-0.21975642073759616,-0.19908103091065169,0.5921068727588757,1.7995817974827635,1.5064282022001227,0.8060865148696502,0.9599360341554375
2023-06-06,-0.16763926429897485,0.07930694127784506,0.1570758961863046,0.16728574045161465,1.7035873201551681,2.5999467995033965,1.7236627176151984,2.0386500844529034,2.1039366869182814
2023-06-07,-0.03187006008248315,0.23403214841022058,0.6129214408523136,0.4383223825308424,1.2363231519711548,2.3396944825880017,1.0932947041339511,1.604009246757756,1.5433006054318548
2023-06-08,-0.017058874167956786,0.3194774120504877,0.695986628991453,0.2943925794956663,0.7994726278701244,1.4751576763964491,0.4726246600908767,1.1661248207216006,1.1644924422653498
2023-06-09,-0.2762546276721683,0.02157365503442136,0.20367344075216332,0.4364531643096063,-0.46131116320626714,1.0919094014867916,-0.13834741451402463,0.10222784487079271,-0.6045416797222265
2023-06-12,0.6272277131139403,0.040048306632316934,0.3941155794126292,1.3336779105029117,-0.934105084859914,0.5001027630216464,1.3861733811667771,0.4557789740407258,-0.24088584308238206
2023-06-13,1.0839059454785036,0.2986934290028551,0.46299890616215955,1.0850718870785168,-1.216122511811212,-0.31630519004171664,1.1514825207629895,-0.1345541040228322,-0.6121178429855565
2023-06-14,0.9678849891480468,0.04235763808205389,0.09224452983380554,0.99348019423795,-0.6161442603559995,-0.17904883112058353,1.3241063767624697,0.5465994475889654,-0.02117710844580937
2023-06-15,0.6173535891709228,-0.37332202287059674,-0.06578192565041091,0.6925360606189456,-0.002341625226703533,-0.24500318540736177,1.968051547457159,-0.5529770000129365,-0.8545550674121194
2023-06-16,0.6469759609999755,0.0030990034365257716,0.5318822329116898,0.8196428996629972,0.11378319763559569,-0.8956339776958497,1.6751728704243334,-0.7054256520403389,-0.4605945777189547
2023-06-19,0.05452852441892067,0.02157365503442136,0.4265312625888788,0.3822458358937607,0.12207782784004564,-0.9473279310557571,0.5308124767199149,-1.0460024278462376,-0.7598530266204933
2023-06-20,-0.6490028065210819,-0.4887885953574442,0.12668619320857066,0.16728574045161465,-0.018930885635603436,-0.8011588215553296,0.13513532364245504,-1.5876816807946672,-1.233363230578624
2023-06-21,-0.33796790231602813,-0.008447653812158966,0.23001118333286602,-0.028982172778170896,0.1027236906963291,-0.7940286210918941,0.2534505507881661,-1.1789895498275886,-0.9000120469921
2023-06-22,0.35568930468095683,0.38182936119338523,0.0010754209006037369,0.36355365368140025,-0.19311811992905226,-0.11487702694966419,-0.08791797343552483,-0.40701552466755125,-0.16133612881741607
2023-06-23,-0.481142699489783,-0.7797643580242996,-1.5204357081846085,-1.0850904677765407,-0.4364272725929173,-0.3341306912003053,-0.7008296419280609,-1.1270921363714517,-1.2636678836319444
2023-06-26,-0.37499586710234406,-0.9645108740032554,-1.4900460052068745,-0.954245192290017,-0.5221384513722334,-0.4410836981518376,-0.941339283994752,-1.1173613713484258,-0.9303167000454204
2023-06-27,0.5432976595982909,0.3749013668441744,-0.9713950743868822,-0.5430171836180854,0.41238988499579365,0.04198738324591649,0.11573938476610895,0.4330738556536658,0.19853162619076328
2023-06-28,0.4741787919971678,0.3194774120504877,-0.7201735297709483,-0.19721181268941565,-0.018930885635603436,0.4109752572287028,-0.08015959788498639,0.05681760809667287,-0.059057924762459815
2023-06-29,-0.007184750224939204,-0.2878767592303297,-0.4912377673386859,-0.2383346135566088,-0.4834301770848003,-0.06674817382147466,-0.5398433492543885,0.8060865148696502,0.4977900750923019
2023-06-30,0.4889899779116942,1.2154980145484233,0.3414400942512238,0.49439892916792394,0.5478688450018094,0.630228921479344,0.4280140006752808,2.09054749790904,2.066055870601631
2023-07-03,0.787682227187976,1.5087831086650156,0.8134934805053574,0.7224435521587224,0.8547701625664572,1.3254234666643034,1.3473815034140848,2.18136797145728,1.6872477074351264
2023-07-04,0.07180824131920144,0.5180799167278652,0.4184273417948164,0.26448508795588943,-0.04657965298376991,0.6230987210159085,0.5715439483602418,1.0396248754222666,0.8387174219421559
2023-07-05,-0.13801689246992213,-0.08696492310321519,0.4224793021918476,-0.10562011984884907,-0.179293736254969,0.3753242549115254,0.5114165378435689,0.5887660960220766,0.5546112995672775
2023-07-06,-1.1155551628286624,-0.38025001721980756,-0.39399071780993733,-0.84396131723709,-0.4972545607588835,0.04020483313005762,0.36982618404624257,-0.08914386724871234,0.20231970782242834
